"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"101080","isoComp_00063574","geneComp_00012787","ENST00000484309.5","MSH5","d","f","MSH5","protein_coding","nonsense_mediated_decay",31.6089007055507,25.3524245578911,37.8653768532103,0.69600443280409,0.792279135667105,0.578567574611835,NA,0.570634426816253,0.258790755214383,0.882478098418123,0.258790755214383,0.184483738897433,1.73133324662994,NA,0.0168333333333333,0.0101666666666667,0.0235,0.0133333333333333,0.684300547783778,0.00515976637609243,TRUE
"101081","isoComp_00063575","geneComp_00012787","ENST00000494458.1","MSH5","d","f","MSH5","protein_coding","retained_intron",31.6089007055507,25.3524245578911,37.8653768532103,0.69600443280409,0.792279135667105,0.578567574611835,NA,1.91704423722804,1.57239952535321,2.26168894910287,1.57239952535321,1.53367297947476,0.521651408950467,NA,0.06065,0.0618333333333333,0.0594666666666667,-0.00236666666666666,0.837589256231415,0.00515976637609243,NA
"101083","isoComp_00063577","geneComp_00012787","ENST00000497269.5","MSH5","d","f","MSH5","protein_coding","nonsense_mediated_decay",31.6089007055507,25.3524245578911,37.8653768532103,0.69600443280409,0.792279135667105,0.578567574611835,NA,0.422182858696409,0.672892750629403,0.171472966763416,0.444859783166815,0.0906247877591612,-1.91190436656443,NA,0.0153166666666667,0.0262,0.00443333333333333,-0.0217666666666667,0.859770349262479,0.00515976637609243,NA
"101084","isoComp_00063578","geneComp_00012787","ENST00000650702.1","MSH5","d","f","MSH5","protein_coding","retained_intron",31.6089007055507,25.3524245578911,37.8653768532103,0.69600443280409,0.792279135667105,0.578567574611835,NA,0.41618758695171,0.690028490133355,0.142346683770065,0.410865360650508,0.0767745271484295,-2.20005554254634,NA,0.0159833333333333,0.0281666666666667,0.0038,-0.0243666666666667,0.870251496039547,0.00515976637609243,NA
"101085","isoComp_00063579","geneComp_00012787","ENST00000652715.1","MSH5","d","f","MSH5","protein_coding","protein_coding",31.6089007055507,25.3524245578911,37.8653768532103,0.69600443280409,0.792279135667105,0.578567574611835,NA,4.18128968368018,0,8.36257936736036,0,1.15874885614871,9.70952833671203,NA,0.110183333333333,0,0.220366666666667,0.220366666666667,0.00515976637609243,0.00515976637609243,FALSE
"82822","isoComp_00065351","geneComp_00013098","ENST00000379406.8","NAA16","d","f","NAA16","protein_coding","protein_coding",10.5845632099068,12.6643121803614,8.5048142394523,4.84659105710463,0.714837766304493,-0.573860494738507,NA,1.93325177058242,2.19618463237296,1.67031890879188,1.17605258097004,0.0359033143246543,-0.392818464026916,NA,0.166716666666667,0.133966666666667,0.199466666666667,0.0655,0.903885930598644,0.0469582265055952,FALSE
"82823","isoComp_00065352","geneComp_00013098","ENST00000403412.7","NAA16","d","f","NAA16","protein_coding","protein_coding",10.5845632099068,12.6643121803614,8.5048142394523,4.84659105710463,0.714837766304493,-0.573860494738507,NA,0.572318443537873,0,1.14463688707575,0,0.139898772967851,6.85129541061171,NA,0.0690333333333333,0,0.138066666666667,0.138066666666667,0.0469582265055952,0.0469582265055952,FALSE
"82824","isoComp_00065353","geneComp_00013098","ENST00000463114.5","NAA16","d","f","NAA16","protein_coding","processed_transcript",10.5845632099068,12.6643121803614,8.5048142394523,4.84659105710463,0.714837766304493,-0.573860494738507,NA,1.07467330703837,0.242411593491954,1.9069350205848,0.242411593491954,0.0760755227753648,2.92495135275844,NA,0.123066666666667,0.0202,0.225933333333333,0.205733333333333,0.463792947336243,0.0469582265055952,NA
"82825","isoComp_00065354","geneComp_00013098","ENST00000464857.5","NAA16","d","f","NAA16","protein_coding","nonsense_mediated_decay",10.5845632099068,12.6643121803614,8.5048142394523,4.84659105710463,0.714837766304493,-0.573860494738507,NA,0.244455040922443,0.401277039740682,0.0876330421042046,0.330323335845424,0.0488443535538964,-2.07466914402059,NA,0.0156,0.0205666666666667,0.0106333333333333,-0.00993333333333333,0.950866608974324,0.0469582265055952,TRUE
"82826","isoComp_00065355","geneComp_00013098","ENST00000469708.1","NAA16","d","f","NAA16","protein_coding","processed_transcript",10.5845632099068,12.6643121803614,8.5048142394523,4.84659105710463,0.714837766304493,-0.573860494738507,NA,2.02342475905664,3.56038241165594,0.486467106457339,2.26365422316314,0.285212838212869,-2.84630856480545,NA,0.1274,0.2021,0.0527,-0.1494,0.872960025281781,0.0469582265055952,NA
"82827","isoComp_00065356","geneComp_00013098","ENST00000476980.5","NAA16","d","f","NAA16","protein_coding","processed_transcript",10.5845632099068,12.6643121803614,8.5048142394523,4.84659105710463,0.714837766304493,-0.573860494738507,NA,0.606139390257861,0.9771177687043,0.235161011811423,0.633733577640827,0.235161011811423,-2.00949265247889,NA,0.100666666666667,0.177566666666667,0.0237666666666667,-0.1538,0.852245574522022,0.0469582265055952,NA
"82828","isoComp_00065357","geneComp_00013098","ENST00000477452.1","NAA16","d","f","NAA16","protein_coding","processed_transcript",10.5845632099068,12.6643121803614,8.5048142394523,4.84659105710463,0.714837766304493,-0.573860494738507,NA,0.417258098909163,0.373574136156123,0.460942061662203,0.373574136156123,0.280671423497137,0.296044136266229,NA,0.0335833333333333,0.0175,0.0496666666666667,0.0321666666666667,0.861600493941126,0.0469582265055952,NA
"82829","isoComp_00065358","geneComp_00013098","ENST00000497143.5","NAA16","d","f","NAA16","protein_coding","processed_transcript",10.5845632099068,12.6643121803614,8.5048142394523,4.84659105710463,0.714837766304493,-0.573860494738507,NA,3.14637069248145,3.7831477529165,2.50959363204641,1.11524023452642,0.189459282434312,-0.590204499318646,NA,0.325183333333333,0.351066666666667,0.2993,-0.0517666666666667,0.981868719776932,0.0469582265055952,NA
"82830","isoComp_00065359","geneComp_00013098","ENST00000497727.5","NAA16","d","f","NAA16","protein_coding","processed_transcript",10.5845632099068,12.6643121803614,8.5048142394523,4.84659105710463,0.714837766304493,-0.573860494738507,NA,0.566671707120609,1.13021684532292,0.00312656891829712,0.589362229955209,0.00312656891829712,-6.44067454320903,NA,0.0387166666666667,0.0770333333333333,4e-04,-0.0766333333333333,0.503323857544344,0.0469582265055952,NA
"81413","isoComp_00065882","geneComp_00013179","ENST00000307719.9","NAT1","d","f","NAT1","protein_coding","protein_coding",9.21200320824813,7.63186002424037,10.7921463922559,1.89410725156897,1.04247457831098,0.499322267906666,NA,5.000788395145,3.45057564992786,6.55100114036214,0.671747149642277,0.528584751208086,0.92290392873331,NA,0.58455,0.555766666666667,0.613333333333333,0.0575666666666667,1,0.035355446840418,FALSE
"81414","isoComp_00065883","geneComp_00013179","ENST00000517574.5","NAT1","d","f","NAT1","protein_coding","processed_transcript",9.21200320824813,7.63186002424037,10.7921463922559,1.89410725156897,1.04247457831098,0.499322267906666,NA,1.08765549105978,0,2.17531098211956,0,0.439157454258641,7.77169478777854,NA,0.09905,0,0.1981,0.1981,0.035355446840418,0.035355446840418,NA
"81415","isoComp_00065884","geneComp_00013179","ENST00000518029.5","NAT1","d","f","NAT1","protein_coding","protein_coding",9.21200320824813,7.63186002424037,10.7921463922559,1.89410725156897,1.04247457831098,0.499322267906666,NA,0.275635909394257,0,0.551271818788514,0,0.340261736273418,5.81062771892136,NA,0.0240833333333333,0,0.0481666666666667,0.0481666666666667,0.584483661046372,0.035355446840418,FALSE
"81416","isoComp_00065885","geneComp_00013179","ENST00000519006.5","NAT1","d","f","NAT1","protein_coding","processed_transcript",9.21200320824813,7.63186002424037,10.7921463922559,1.89410725156897,1.04247457831098,0.499322267906666,NA,0.566567397774343,0.893929417997461,0.239205377551225,0.449524608905648,0.154968618560222,-1.85887492599721,NA,0.0620666666666667,0.102866666666667,0.0212666666666667,-0.0816,0.838430194641756,0.035355446840418,NA
"81417","isoComp_00065886","geneComp_00013179","ENST00000520546.1","NAT1","d","f","NAT1","protein_coding","protein_coding",9.21200320824813,7.63186002424037,10.7921463922559,1.89410725156897,1.04247457831098,0.499322267906666,NA,1.81689828890756,3.12356333909076,0.51023323872437,2.15131228667282,0.51023323872437,-2.59057367082765,NA,0.179366666666667,0.3177,0.0410333333333333,-0.276666666666667,0.643266967945578,0.035355446840418,FALSE
"81418","isoComp_00065887","geneComp_00013179","ENST00000545197.3","NAT1","d","f","NAT1","protein_coding","protein_coding",9.21200320824813,7.63186002424037,10.7921463922559,1.89410725156897,1.04247457831098,0.499322267906666,NA,0.464457725967186,0.163791617224293,0.765123834710078,0.163791617224293,0.318540358971259,2.15706831952615,NA,0.05085,0.0236333333333333,0.0780666666666667,0.0544333333333333,0.720206353752515,0.035355446840418,FALSE
"59614","isoComp_00066187","geneComp_00013231","ENST00000356309.8","NCAPG2","d","f","NCAPG2","protein_coding","protein_coding",95.2494841935971,87.6397091132598,102.859259273934,32.7686640831361,0.585864181015792,0.230990713621933,NA,55.0774204590261,58.6012101565862,51.5536307614661,19.981325324989,1.545394055967,-0.184822773152888,NA,0.620133333333333,0.739166666666667,0.5011,-0.238066666666667,0.792219026947707,0.00418370465861766,FALSE
"59615","isoComp_00066188","geneComp_00013231","ENST00000409339.3","NCAPG2","d","f","NCAPG2","protein_coding","protein_coding",95.2494841935971,87.6397091132598,102.859259273934,32.7686640831361,0.585864181015792,0.230990713621933,NA,7.49082304375381,8.05741407912198,6.92423200838563,3.52982017573107,0.274296623339319,-0.218370199937866,NA,0.0775666666666667,0.0878666666666667,0.0672666666666667,-0.0206,0.968128822862339,0.00418370465861766,FALSE
"59616","isoComp_00066189","geneComp_00013231","ENST00000409423.5","NCAPG2","d","f","NCAPG2","protein_coding","protein_coding",95.2494841935971,87.6397091132598,102.859259273934,32.7686640831361,0.585864181015792,0.230990713621933,NA,7.29964847894968,3.74517611530053,10.8541208425988,2.71453766758677,0.980591220475994,1.53261895612051,NA,0.0681833333333333,0.0308,0.105566666666667,0.0747666666666667,0.663186722871832,0.00418370465861766,FALSE
"59618","isoComp_00066191","geneComp_00013231","ENST00000441982.5","NCAPG2","d","f","NCAPG2","protein_coding","protein_coding",95.2494841935971,87.6397091132598,102.859259273934,32.7686640831361,0.585864181015792,0.230990713621933,NA,15.6860743772305,12.2534124871399,19.118736267321,7.63757382599265,1.36575057413231,0.641381078284482,NA,0.143466666666667,0.101066666666667,0.185866666666667,0.0848,0.85082218788346,0.00418370465861766,NA
"59619","isoComp_00066192","geneComp_00013231","ENST00000467785.5","NCAPG2","d","f","NCAPG2","protein_coding","retained_intron",95.2494841935971,87.6397091132598,102.859259273934,32.7686640831361,0.585864181015792,0.230990713621933,NA,2.90393190922515,3.8052844062169,2.00257941223339,2.91483677641046,0.279551877648307,-0.922744895075833,NA,0.0253833333333333,0.0312666666666667,0.0195,-0.0117666666666667,0.989219904844615,0.00418370465861766,NA
"59620","isoComp_00066193","geneComp_00013231","ENST00000472591.2","NCAPG2","d","f","NCAPG2","protein_coding","processed_transcript",95.2494841935971,87.6397091132598,102.859259273934,32.7686640831361,0.585864181015792,0.230990713621933,NA,5.23197429372203,0,10.4639485874441,0,0.653663140056355,10.0325897129483,NA,0.0509,0,0.1018,0.1018,0.00418370465861766,0.00418370465861766,NA
"113985","isoComp_00068419","geneComp_00013584","ENST00000500258.2","NNT-AS1","d","f","NNT-AS1","lncRNA","lncRNA",14.3483009638136,17.7955168389604,10.9010850886668,5.10062307348348,0.317865506563961,-0.706529730934394,NA,0.953838880431412,1.90767776086282,0,1.90767776086282,0,-7.5832165056144,NA,0.0594333333333333,0.118866666666667,0,-0.118866666666667,0.920949582416544,0.0377063127619811,NA
"113986","isoComp_00068420","geneComp_00013584","ENST00000503484.6","NNT-AS1","d","f","NNT-AS1","lncRNA","lncRNA",14.3483009638136,17.7955168389604,10.9010850886668,5.10062307348348,0.317865506563961,-0.706529730934394,NA,0.613686067048124,0,1.22737213409625,0,0.243399586564928,6.95113563938212,NA,0.0557333333333333,0,0.111466666666667,0.111466666666667,0.0377063127619811,0.0377063127619811,NA
"113987","isoComp_00068421","geneComp_00013584","ENST00000506247.1","NNT-AS1","d","f","NNT-AS1","lncRNA","lncRNA",14.3483009638136,17.7955168389604,10.9010850886668,5.10062307348348,0.317865506563961,-0.706529730934394,NA,0.228131173514582,0.193274108324666,0.262988238704499,0.193274108324666,0.131914431090847,0.425412329907903,NA,0.0214333333333333,0.0194,0.0234666666666667,0.00406666666666667,0.857732933255947,0.0377063127619811,NA
"113988","isoComp_00068422","geneComp_00013584","ENST00000513560.7","NNT-AS1","d","f","NNT-AS1","lncRNA","lncRNA",14.3483009638136,17.7955168389604,10.9010850886668,5.10062307348348,0.317865506563961,-0.706529730934394,NA,7.4948198734117,7.63582509198035,7.35381465484305,1.57791499396642,0.146059963634398,-0.0542188821435631,NA,0.60985,0.543366666666667,0.676333333333333,0.132966666666667,0.951497957799615,0.0377063127619811,NA
"113989","isoComp_00068423","geneComp_00013584","ENST00000515466.1","NNT-AS1","d","f","NNT-AS1","lncRNA","lncRNA",14.3483009638136,17.7955168389604,10.9010850886668,5.10062307348348,0.317865506563961,-0.706529730934394,NA,0.197157291859429,0,0.394314583718858,0,0.21107497774689,5.33740633777328,NA,0.0184833333333333,0,0.0369666666666667,0.0369666666666667,0.527817638679978,0.0377063127619811,NA
"113990","isoComp_00068424","geneComp_00013584","ENST00000606697.5","NNT-AS1","d","f","NNT-AS1","lncRNA","lncRNA",14.3483009638136,17.7955168389604,10.9010850886668,5.10062307348348,0.317865506563961,-0.706529730934394,NA,0.921799480909225,0.425211988015911,1.41838697380254,0.238629507908923,0.32764956379294,1.71459668079626,NA,0.0828666666666667,0.0369333333333333,0.1288,0.0918666666666667,0.696479537507456,0.0377063127619811,NA
"113991","isoComp_00068425","geneComp_00013584","ENST00000656020.1","NNT-AS1","d","f","NNT-AS1","lncRNA","lncRNA",14.3483009638136,17.7955168389604,10.9010850886668,5.10062307348348,0.317865506563961,-0.706529730934394,NA,3.91921320257217,7.59421790164278,0.244208503501553,7.59421790164278,0.124061939970704,-4.90271567783168,NA,0.1502,0.277433333333333,0.0229666666666667,-0.254466666666667,0.882390279065463,0.0377063127619811,NA
"48652","isoComp_00069076","geneComp_00013692","ENST00000258317.6","NPL","d","f","NPL","protein_coding","protein_coding",6.66385191050944,7.36237740238324,5.96532641863564,1.89780364919992,0.468266956355705,-0.303112400020599,NA,0.0844173607940222,0,0.168834721588044,0,0.168834721588044,4.16055496451658,NA,0.0137666666666667,0,0.0275333333333333,0.0275333333333333,0.889633432731205,0.0425627196984343,FALSE
"48653","isoComp_00069077","geneComp_00013692","ENST00000367552.6","NPL","d","f","NPL","protein_coding","protein_coding",6.66385191050944,7.36237740238324,5.96532641863564,1.89780364919992,0.468266956355705,-0.303112400020599,NA,0.420370042793352,0.50524370873574,0.335496376850964,0.50524370873574,0.335496376850964,-0.576584402729212,NA,0.0517166666666667,0.0532,0.0502333333333333,-0.00296666666666667,1,0.0425627196984343,FALSE
"48654","isoComp_00069078","geneComp_00013692","ENST00000367553.6","NPL","d","f","NPL","protein_coding","protein_coding",6.66385191050944,7.36237740238324,5.96532641863564,1.89780364919992,0.468266956355705,-0.303112400020599,NA,1.3646793162158,0.622408145452314,2.1069504869793,0.622408145452314,0.221007673851907,1.74305967185209,NA,0.268133333333333,0.174,0.362266666666667,0.188266666666667,0.542692364885979,0.0425627196984343,FALSE
"48655","isoComp_00069079","geneComp_00013692","ENST00000367554.7","NPL","d","f","NPL","protein_coding","protein_coding",6.66385191050944,7.36237740238324,5.96532641863564,1.89780364919992,0.468266956355705,-0.303112400020599,NA,0.349877962680168,0.371002804501336,0.328753120859001,0.250338102594465,0.164392740205631,-0.169567379443403,NA,0.05375,0.0561,0.0514,-0.0047,1,0.0425627196984343,FALSE
"48656","isoComp_00069080","geneComp_00013692","ENST00000460179.1","NPL","d","f","NPL","protein_coding","processed_transcript",6.66385191050944,7.36237740238324,5.96532641863564,1.89780364919992,0.468266956355705,-0.303112400020599,NA,1.36061259485643,2.72122518971287,0,2.72122518971287,0,-8.09340445909156,NA,0.150983333333333,0.301966666666667,0,-0.301966666666667,0.946108054577315,0.0425627196984343,NA
"48657","isoComp_00069081","geneComp_00013692","ENST00000460690.5","NPL","d","f","NPL","protein_coding","processed_transcript",6.66385191050944,7.36237740238324,5.96532641863564,1.89780364919992,0.468266956355705,-0.303112400020599,NA,0.201715967376249,0.244966646659753,0.158465288092745,0.244966646659753,0.079787932549876,-0.597857176119665,NA,0.0265,0.0258,0.0272,0.0014,0.91704277733168,0.0425627196984343,NA
